date,state,positive,negative,pending,hospitalized,death,total,dateChecked,totalTestResults,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200330,WI,1221,15856,null,null,14,17077,2020-03-30 20:00:00,17077,55,1,0,-694,109,-585
20200330,MT,171,3961,null,10,4,4132,2020-03-30 20:00:00,4132,30,3,2,-182,17,-165
20200319,AK,6,400,null,null,null,406,2020-03-19 20:00:00,406,2,0,0,-6,0,-6
20200310,NV,0,14,null,null,null,14,2020-03-10 20:00:00,14,32,0,0,0,0,-1
20200401,OR,690,13136,null,154,18,13826,2020-04-01 20:00:00,13826,41,0,0,0,0,0
20200401,VI,30,126,24,null,null,180,2020-04-01 20:00:00,156,78,0,0,0,0,0
20200331,CO,2627,12737,null,414,51,15364,2020-03-31 20:00:00,15364,8,0,0,0,0,0
20200331,MP,2,null,null,null,null,2,2020-03-31 20:00:00,2,69,0,0,0,0,0
20200331,VI,30,126,24,null,null,180,2020-03-31 20:00:00,156,78,0,0,0,0,0
20200331,WA,4896,60566,null,254,195,65462,2020-03-31 20:00:00,65462,53,0,0,0,0,0
20200330,AS,null,null,null,null,0,0,2020-03-30 20:00:00,0,60,0,0,0,0,0
20200330,MP,2,null,null,null,null,2,2020-03-30 20:00:00,2,69,0,0,0,0,0
20200329,AS,null,null,null,null,0,0,2020-03-29 20:00:00,0,60,0,0,0,0,0
20200329,MP,2,null,null,null,null,2,2020-03-29 20:00:00,2,69,0,0,0,0,0
20200328,AS,0,null,0,null,0,0,2020-03-28 20:00:00,0,60,0,0,0,0,0
20200328,CT,1291,7109,null,173,27,8400,2020-03-28 20:00:00,8400,9,0,0,0,0,0
20200327,AS,0,null,0,null,0,0,2020-03-27 20:00:00,0,60,0,0,0,0,0
20200327,MP,0,null,null,null,0,0,2020-03-27 20:00:00,0,69,0,0,0,0,0
20200327,SC,456,2307,null,109,9,2763,2020-03-27 20:00:00,2763,45,0,0,0,0,0
20200326,AS,0,null,null,null,0,0,2020-03-26 20:00:00,0,60,0,0,0,0,0
20200326,MP,0,null,null,null,0,0,2020-03-26 20:00:00,0,69,0,0,0,0,0
20200326,VI,17,55,2,null,0,74,2020-03-26 20:00:00,72,78,0,0,0,0,0
20200325,AS,0,null,null,null,0,0,2020-03-25 20:00:00,0,60,0,0,0,0,0
20200325,MP,0,null,null,null,0,0,2020-03-25 20:00:00,0,69,0,0,0,0,0
20200325,OR,209,4350,null,61,8,4559,2020-03-25 20:00:00,4559,41,0,0,0,0,0
20200324,AS,0,null,null,null,0,0,2020-03-24 20:00:00,0,60,0,0,0,0,0
20200324,KY,124,1742,null,null,4,1866,2020-03-24 20:00:00,1866,21,1,0,-20,20,0
20200324,MO,183,369,null,null,3,552,2020-03-24 20:00:00,552,29,0,0,0,0,0
20200324,MP,0,null,null,null,0,0,2020-03-24 20:00:00,0,69,0,0,0,0,0
20200324,VI,17,null,null,null,0,17,2020-03-24 20:00:00,17,78,0,0,0,0,0
20200323,AK,22,946,null,0,null,968,2020-03-23 20:00:00,968,2,0,0,0,0,0
20200323,AS,null,null,null,null,0,0,2020-03-23 20:00:00,0,60,0,0,0,0,0
20200323,MP,0,null,null,null,0,0,2020-03-23 20:00:00,0,69,0,0,0,0,0
20200322,AS,null,null,null,null,0,0,2020-03-22 20:00:00,0,60,0,0,0,0,0
20200322,MP,0,null,null,null,0,0,2020-03-22 20:00:00,0,69,0,0,0,0,0
20200322,VI,6,null,null,null,0,6,2020-03-22 20:00:00,6,78,0,0,0,0,0
20200321,AS,null,null,null,null,0,0,2020-03-21 20:00:00,0,60,0,0,0,0,0
20200321,MP,0,null,null,null,0,0,2020-03-21 20:00:00,0,69,0,0,0,0,0
20200321,OR,114,2003,433,null,3,2550,2020-03-21 20:00:00,2117,41,0,0,0,0,0
20200321,VT,29,779,null,null,2,808,2020-03-21 20:00:00,808,50,0,0,0,0,0
20200320,AS,0,null,null,null,0,0,2020-03-20 20:00:00,0,60,0,0,0,0,0
20200320,MP,0,null,null,null,0,0,2020-03-20 20:00:00,0,69,0,0,0,0,0
20200320,VI,3,null,null,null,0,3,2020-03-20 20:00:00,3,78,0,0,0,0,0
20200319,AS,0,null,null,null,0,0,2020-03-19 20:00:00,0,60,0,0,0,0,0
20200319,ID,11,457,null,null,null,468,2020-03-19 20:00:00,468,16,0,0,-2,2,0
20200319,MP,0,null,null,null,0,0,2020-03-19 20:00:00,0,69,0,0,0,0,0
20200319,RI,33,540,334,null,null,907,2020-03-19 20:00:00,573,44,0,0,0,0,0
20200319,SC,60,583,null,null,1,643,2020-03-19 20:00:00,643,45,0,0,0,0,0
20200319,SD,11,551,385,null,1,947,2020-03-19 20:00:00,562,46,0,0,0,0,0
20200318,AS,0,null,null,null,0,0,2020-03-18 20:00:00,0,60,0,0,0,0,0
20200318,MP,0,null,null,null,0,0,2020-03-18 20:00:00,0,69,0,0,0,0,0
20200318,NV,55,168,null,null,1,223,2020-03-18 20:00:00,223,32,0,0,0,0,0
20200318,SD,11,551,350,null,1,912,2020-03-18 20:00:00,562,46,1,0,0,0,0
20200318,VI,2,null,null,null,0,2,2020-03-18 20:00:00,2,78,0,0,0,0,0
20200317,AS,0,null,null,null,null,0,2020-03-17 20:00:00,0,60,0,0,0,0,0
20200317,MP,0,null,null,null,null,0,2020-03-17 20:00:00,0,69,0,0,0,0,0
20200317,RI,21,308,149,null,null,478,2020-03-17 20:00:00,329,44,0,0,0,0,0
20200317,WV,0,80,4,null,0,84,2020-03-17 20:00:00,80,54,0,0,0,0,0
20200316,AK,1,143,null,null,null,144,2020-03-16 20:00:00,144,2,0,0,0,0,0
20200316,CO,131,627,null,null,1,758,2020-03-16 20:00:00,758,8,0,0,0,0,0
20200316,NH,13,271,95,null,null,379,2020-03-16 20:00:00,284,33,0,0,0,0,0
20200316,WY,3,null,null,null,null,3,2020-03-16 20:00:00,3,56,0,0,0,0,0
20200315,AK,1,143,null,null,null,144,2020-03-15 20:00:00,144,2,0,0,0,0,0
20200315,AZ,12,121,50,null,0,183,2020-03-15 20:00:00,133,4,0,0,0,0,0
20200315,DE,6,36,32,null,null,74,2020-03-15 20:00:00,42,10,0,0,0,0,0
20200315,HI,2,null,null,null,null,2,2020-03-15 20:00:00,2,15,0,0,0,0,0
20200315,MA,138,352,null,null,null,490,2020-03-15 20:00:00,490,25,0,0,0,0,0
20200315,ME,3,91,17,null,null,111,2020-03-15 20:00:00,94,23,0,0,0,0,0
20200315,RI,20,198,57,null,null,275,2020-03-15 20:00:00,218,44,0,0,0,0,0
20200314,HI,2,null,null,null,null,2,2020-03-14 20:00:00,2,15,0,0,0,0,0
20200314,KS,6,93,null,null,1,99,2020-03-14 20:00:00,99,20,1,0,0,0,0
20200314,ME,3,91,17,null,null,111,2020-03-14 20:00:00,94,23,0,0,0,0,0
20200314,NJ,50,97,80,null,1,227,2020-03-14 20:00:00,147,34,0,0,0,0,0
20200314,OH,13,50,159,null,null,222,2020-03-14 20:00:00,63,39,0,0,0,0,0
20200314,OR,30,337,157,null,null,524,2020-03-14 20:00:00,367,41,0,0,0,0,0
20200314,UT,6,131,null,null,null,137,2020-03-14 20:00:00,137,49,0,0,0,0,0
20200314,VA,30,117,null,null,null,147,2020-03-14 20:00:00,147,51,0,0,0,0,0
20200314,WI,19,169,null,null,null,188,2020-03-14 20:00:00,188,55,0,0,0,0,0
20200313,CA,202,916,null,null,4,1118,2020-03-13 20:00:00,1118,6,0,0,0,0,0
20200313,DC,10,20,null,null,null,30,2020-03-13 20:00:00,30,11,0,0,0,0,0
20200313,HI,2,null,null,null,null,2,2020-03-13 20:00:00,2,15,0,0,0,0,0
20200313,NH,6,94,21,null,null,121,2020-03-13 20:00:00,100,33,0,0,0,0,0
20200313,OK,3,36,37,null,null,76,2020-03-13 20:00:00,39,40,0,0,0,0,0
20200313,WY,1,null,null,null,null,1,2020-03-13 20:00:00,1,56,0,0,0,0,0
20200312,AK,0,46,14,null,null,60,2020-03-12 20:00:00,46,2,0,0,0,0,0
20200312,AL,0,10,null,null,null,10,2020-03-12 20:00:00,10,1,0,0,0,0,0
20200312,HI,2,null,null,null,null,2,2020-03-12 20:00:00,2,15,0,0,0,0,0
20200312,NY,216,92,null,null,null,308,2020-03-12 20:00:00,308,36,0,0,0,0,0
20200312,OR,19,286,62,null,null,367,2020-03-12 20:00:00,305,41,0,0,0,0,0
20200311,AR,0,12,14,null,null,26,2020-03-11 20:00:00,12,5,0,0,0,0,0
20200311,HI,2,null,null,null,null,2,2020-03-11 20:00:00,2,15,0,0,0,0,0
20200311,IL,19,244,63,null,null,326,2020-03-11 20:00:00,263,17,0,0,0,0,0
20200311,MA,92,null,null,null,null,92,2020-03-11 20:00:00,92,25,0,0,0,0,0
20200311,MO,1,null,null,null,null,1,2020-03-11 20:00:00,1,29,0,0,0,0,0
20200311,NC,7,null,null,null,null,7,2020-03-11 20:00:00,7,37,0,0,0,0,0
20200311,NH,4,38,5,null,null,47,2020-03-11 20:00:00,42,33,0,0,0,0,0
20200311,OK,2,15,11,null,null,28,2020-03-11 20:00:00,17,40,0,0,0,0,0
20200311,UT,2,null,null,null,null,2,2020-03-11 20:00:00,2,49,0,0,0,0,0
20200311,WY,0,null,null,null,null,0,2020-03-11 20:00:00,0,56,0,0,0,0,0
20200310,AK,0,23,9,null,null,32,2020-03-10 20:00:00,23,2,0,0,0,0,0
20200310,AL,0,0,0,null,null,0,2020-03-10 20:00:00,0,1,0,0,0,0,0
20200310,AR,0,12,3,null,null,15,2020-03-10 20:00:00,12,5,0,0,0,0,0
20200310,HI,2,null,null,null,null,2,2020-03-10 20:00:00,2,15,0,0,0,0,0
20200310,ID,0,41,null,null,null,41,2020-03-10 20:00:00,41,16,0,0,0,0,0
20200310,MO,1,null,null,null,null,1,2020-03-10 20:00:00,1,29,0,0,0,0,0
20200310,MS,0,null,null,null,null,0,2020-03-10 20:00:00,0,28,0,0,0,0,0
20200310,NH,4,38,5,null,null,47,2020-03-10 20:00:00,42,33,0,0,0,0,0
20200310,RI,3,53,6,null,null,62,2020-03-10 20:00:00,56,44,0,0,0,0,0
20200310,SC,7,24,null,null,null,31,2020-03-10 20:00:00,31,45,0,0,0,0,0
20200310,WV,0,2,3,null,null,5,2020-03-10 20:00:00,2,54,0,0,0,0,0
20200310,WY,0,0,0,null,null,0,2020-03-10 20:00:00,0,56,0,0,0,0,0
20200309,AL,0,null,null,null,null,0,2020-03-09 20:00:00,0,1,0,0,0,0,0
20200309,AZ,5,44,7,null,null,56,2020-03-09 20:00:00,49,4,0,0,0,0,0
20200309,IN,2,null,null,null,null,2,2020-03-09 20:00:00,2,18,0,0,0,0,0
20200309,KS,1,11,0,null,null,12,2020-03-09 20:00:00,12,20,0,0,0,0,0
20200309,ME,0,1,null,null,null,1,2020-03-09 20:00:00,1,23,0,0,0,0,0
20200309,MO,1,null,null,null,null,1,2020-03-09 20:00:00,1,29,0,0,0,0,0
20200309,MS,0,null,null,null,null,0,2020-03-09 20:00:00,0,28,0,0,0,0,0
20200309,MT,0,11,0,null,null,11,2020-03-09 20:00:00,11,30,0,0,0,0,0
20200309,NC,2,null,null,null,null,2,2020-03-09 20:00:00,2,37,0,0,0,0,0
20200309,ND,0,0,null,null,null,0,2020-03-09 20:00:00,0,38,0,0,0,0,0
20200309,NH,4,38,5,null,null,47,2020-03-09 20:00:00,42,33,0,0,0,0,0
20200309,NV,1,14,null,null,null,15,2020-03-09 20:00:00,15,32,0,0,0,0,0
20200309,OK,1,8,10,null,null,19,2020-03-09 20:00:00,9,40,0,0,0,0,0
20200309,SD,0,5,0,null,null,5,2020-03-09 20:00:00,5,46,0,0,0,0,0
20200309,TN,3,null,null,null,null,3,2020-03-09 20:00:00,3,47,0,0,0,0,0
20200309,UT,1,null,null,null,null,1,2020-03-09 20:00:00,1,49,0,0,0,0,0
20200309,WV,0,2,3,null,null,5,2020-03-09 20:00:00,2,54,0,0,0,0,0
20200309,WY,0,null,null,null,null,0,2020-03-09 20:00:00,0,56,0,0,0,0,0
20200308,AL,0,null,null,null,null,0,2020-03-08 20:00:00,0,1,0,0,0,0,0
20200308,AR,0,6,0,null,null,6,2020-03-08 20:00:00,6,5,0,0,0,0,0
20200308,AZ,5,44,7,null,null,56,2020-03-08 20:00:00,49,4,0,0,0,0,0
20200308,DE,0,10,0,null,null,10,2020-03-08 20:00:00,10,10,0,0,0,0,0
20200308,HI,1,null,null,null,null,1,2020-03-08 20:00:00,1,15,0,0,0,0,0
20200308,IA,0,15,2,null,null,17,2020-03-08 20:00:00,15,19,0,0,0,0,0
20200308,ID,0,27,null,null,null,27,2020-03-08 20:00:00,27,16,0,0,0,0,0
20200308,IL,6,191,44,null,null,241,2020-03-08 20:00:00,197,17,0,0,0,0,0
20200308,MA,13,null,null,null,null,13,2020-03-08 20:00:00,13,25,0,0,0,0,0
20200308,ME,0,1,null,null,null,1,2020-03-08 20:00:00,1,23,0,0,0,0,0
20200308,MN,1,48,null,null,null,49,2020-03-08 20:00:00,49,27,0,0,0,0,0
20200308,MS,0,null,null,null,null,0,2020-03-08 20:00:00,0,28,0,0,0,0,0
20200308,MT,0,11,null,null,null,11,2020-03-08 20:00:00,11,30,0,0,0,0,0
20200308,NC,2,null,null,null,null,2,2020-03-08 20:00:00,2,37,0,0,0,0,0
20200308,ND,0,0,null,null,null,0,2020-03-08 20:00:00,0,38,0,0,0,0,0
20200308,NE,1,17,5,null,null,23,2020-03-08 20:00:00,18,31,0,0,0,0,0
20200308,NM,0,48,0,null,null,48,2020-03-08 20:00:00,48,35,0,0,0,0,0
20200308,NV,1,14,null,null,null,15,2020-03-08 20:00:00,15,32,0,0,0,0,0
20200308,SC,2,8,null,null,null,10,2020-03-08 20:00:00,10,45,0,0,0,0,0
20200308,SD,0,5,0,null,null,5,2020-03-08 20:00:00,5,46,0,0,0,0,0
20200308,TX,8,null,null,null,null,8,2020-03-08 20:00:00,8,48,0,0,0,0,0
20200308,UT,1,null,null,null,null,1,2020-03-08 20:00:00,1,49,0,0,0,0,0
20200308,WI,1,31,12,null,null,44,2020-03-08 20:00:00,32,55,0,0,0,0,0
20200308,WV,0,2,3,null,null,5,2020-03-08 20:00:00,2,54,0,0,0,0,0
20200308,WY,0,null,null,null,null,0,2020-03-08 20:00:00,0,56,0,0,0,0,0
20200307,AR,0,6,0,null,null,6,2020-03-07 21:00:00,6,5,0,0,0,0,0
20200307,DC,0,8,1,null,null,9,2020-03-07 21:00:00,8,11,0,0,0,0,0
20200307,DE,0,10,0,null,null,10,2020-03-07 21:00:00,10,10,0,0,0,0,0
20200307,IA,0,15,2,null,null,17,2020-03-07 21:00:00,15,19,0,0,0,0,0
20200307,IN,1,null,null,null,null,1,2020-03-07 21:00:00,1,18,0,0,0,0,0
20200307,NC,2,null,null,null,null,2,2020-03-07 21:00:00,2,37,0,0,0,0,0
20200307,NH,2,20,3,null,null,25,2020-03-07 21:00:00,22,33,0,0,0,0,0
20200307,NV,1,14,null,null,null,15,2020-03-07 21:00:00,15,32,0,0,0,0,0
20200307,PA,2,null,null,null,null,2,2020-03-07 21:00:00,2,42,0,0,0,0,0
20200307,TN,1,null,null,null,null,1,2020-03-07 21:00:00,1,47,0,0,0,0,0
20200307,WI,1,31,12,null,null,44,2020-03-07 21:00:00,32,55,0,0,0,0,0
20200306,GA,2,null,null,null,null,2,2020-03-06 21:00:00,2,13,0,0,0,0,0
20200306,MI,0,8,8,null,null,16,2020-03-06 21:00:00,8,26,0,0,0,0,0
20200306,NE,0,17,5,null,null,22,2020-03-06 21:00:00,17,31,0,0,0,0,0
20200306,NJ,1,null,null,null,null,1,2020-03-06 21:00:00,1,34,0,0,0,0,0
20200306,NV,1,14,null,null,null,15,2020-03-06 21:00:00,15,32,0,0,0,0,0
20200306,SC,0,5,0,null,null,5,2020-03-06 21:00:00,5,45,0,0,0,0,0
20200306,TN,1,null,null,null,null,1,2020-03-06 21:00:00,1,47,0,0,0,0,0
20200305,CA,53,462,null,null,null,515,2020-03-05 21:00:00,515,6,0,0,0,0,0
20200305,GA,2,null,null,null,null,2,2020-03-05 21:00:00,2,13,0,0,0,0,0
20200305,MA,2,null,null,null,null,2,2020-03-05 21:00:00,2,25,0,0,0,0,0
20200305,NC,1,null,null,null,null,1,2020-03-05 21:00:00,1,37,0,0,0,0,0
20200305,SC,0,5,0,null,null,5,2020-03-05 21:00:00,5,45,0,0,0,0,0
20200305,TX,1,null,null,null,null,1,2020-03-05 21:00:00,1,48,0,0,0,0,0
20200305,WI,1,19,6,null,null,26,2020-03-05 21:00:00,20,55,0,0,0,0,0
20200322,WY,24,438,null,null,null,462,2020-03-22 20:00:00,462,56,0,0,0,1,1
20200319,VI,3,null,null,null,0,3,2020-03-19 20:00:00,3,78,0,0,0,1,1
20200317,IA,23,83,null,null,null,106,2020-03-17 20:00:00,106,19,0,0,0,1,1
20200317,VI,2,null,null,null,null,2,2020-03-17 20:00:00,2,78,0,0,0,1,1
20200316,TX,57,null,null,null,null,57,2020-03-16 20:00:00,57,48,0,0,0,1,1
20200315,IA,18,83,null,null,null,101,2020-03-15 20:00:00,101,19,0,0,0,1,1
20200315,NV,21,168,164,null,null,353,2020-03-15 20:00:00,189,32,0,0,0,1,1
20200315,WY,3,null,null,null,null,3,2020-03-15 20:00:00,3,56,0,0,0,1,1
20200314,IA,17,83,null,null,null,100,2020-03-14 20:00:00,100,19,0,0,0,1,1
20200314,NE,14,80,33,null,null,127,2020-03-14 20:00:00,94,31,0,0,0,1,1
20200314,OK,4,36,37,null,null,77,2020-03-14 20:00:00,40,40,0,0,0,1,1
20200314,WY,2,null,null,null,null,2,2020-03-14 20:00:00,2,56,0,0,0,1,1
20200312,WY,1,null,null,null,null,1,2020-03-12 20:00:00,1,56,0,0,0,1,1
20200311,DE,1,17,2,null,null,20,2020-03-11 20:00:00,18,10,0,0,0,1,1
20200311,ND,0,7,6,null,null,13,2020-03-11 20:00:00,7,38,0,0,1,0,1
20200311,WV,0,3,2,null,null,5,2020-03-11 20:00:00,3,54,0,0,1,0,1
20200310,TX,13,null,null,null,null,13,2020-03-10 20:00:00,13,48,0,0,0,1,1
20200310,UT,2,null,null,null,null,2,2020-03-10 20:00:00,2,49,0,0,0,1,1
20200310,WI,2,36,null,null,null,38,2020-03-10 20:00:00,38,55,0,0,0,1,1
20200309,HI,2,null,null,null,null,2,2020-03-09 20:00:00,2,15,0,0,0,1,1
20200309,IL,7,191,44,null,null,242,2020-03-09 20:00:00,198,17,0,0,0,1,1
20200309,LA,1,5,null,null,null,6,2020-03-09 20:00:00,6,22,0,0,0,1,1
20200308,GA,7,null,null,null,null,7,2020-03-08 20:00:00,7,13,0,0,0,1,1
20200308,IN,2,null,null,null,null,2,2020-03-08 20:00:00,2,18,0,0,0,1,1
20200308,KS,1,11,0,null,null,12,2020-03-08 20:00:00,12,20,0,0,0,1,1
20200308,MO,1,null,null,null,null,1,2020-03-08 20:00:00,1,29,0,0,0,1,1
20200308,OH,0,10,4,null,null,14,2020-03-08 20:00:00,10,39,0,0,1,0,1
20200307,NE,1,17,5,null,null,23,2020-03-07 21:00:00,18,31,0,0,0,1,1
20200307,OH,0,9,5,null,null,14,2020-03-07 21:00:00,9,39,0,0,1,0,1
20200307,WV,0,2,3,null,null,5,2020-03-07 21:00:00,2,54,0,0,1,0,1
20200306,NC,2,null,null,null,null,2,2020-03-06 21:00:00,2,37,0,0,0,1,1
20200306,OH,0,8,2,null,null,10,2020-03-06 21:00:00,8,39,0,0,1,0,1
20200305,AZ,2,28,6,null,null,36,2020-03-05 21:00:00,30,4,0,0,1,0,1
20200328,MP,2,null,null,null,null,2,2020-03-28 20:00:00,2,69,0,0,0,2,2
20200327,VI,19,55,2,null,0,76,2020-03-27 20:00:00,74,78,0,0,0,2,2
20200323,NE,50,356,null,null,0,406,2020-03-23 20:00:00,406,31,0,0,0,2,2
20200319,HI,16,93,9,null,null,118,2020-03-19 20:00:00,109,15,0,0,0,2,2
20200316,DE,8,36,32,null,null,76,2020-03-16 20:00:00,44,10,0,0,0,2,2
20200315,KY,16,139,null,null,null,155,2020-03-15 20:00:00,155,21,0,0,0,2,2
20200315,MT,7,103,57,null,null,167,2020-03-15 20:00:00,110,30,0,0,0,2,2
20200313,AL,1,11,null,null,null,12,2020-03-13 20:00:00,12,1,0,0,1,1,2
20200313,UT,6,131,null,null,null,137,2020-03-13 20:00:00,137,49,0,0,0,2,2
20200312,NV,7,168,null,null,null,175,2020-03-12 20:00:00,175,32,0,0,0,2,2
20200312,TX,23,null,null,null,null,23,2020-03-12 20:00:00,23,48,0,0,0,2,2
20200311,DC,4,20,15,null,null,39,2020-03-11 20:00:00,24,11,0,0,3,-1,2
20200311,NE,5,47,16,null,null,68,2020-03-11 20:00:00,52,31,0,0,0,2,2
20200310,DE,0,17,3,null,null,20,2020-03-10 20:00:00,17,10,0,0,2,0,2
20200308,AK,0,14,6,null,null,20,2020-03-08 20:00:00,14,2,0,0,2,0,2
20200308,PA,4,null,null,null,null,4,2020-03-08 20:00:00,4,42,0,0,0,2,2
20200308,TN,3,null,null,null,null,3,2020-03-08 20:00:00,3,47,0,0,0,2,2
20200306,DC,0,8,1,null,null,9,2020-03-06 21:00:00,8,11,0,0,2,0,2
20200331,AS,null,3,2,null,0,5,2020-03-31 20:00:00,3,60,0,0,3,0,3
20200323,MT,34,1146,null,null,null,1180,2020-03-23 20:00:00,1180,30,0,0,0,3,3
20200321,VI,6,null,null,null,0,6,2020-03-21 20:00:00,6,78,0,0,0,3,3
20200318,NE,24,206,null,null,null,230,2020-03-18 20:00:00,230,31,0,0,0,3,3
20200317,HI,10,null,null,null,null,10,2020-03-17 20:00:00,10,15,0,0,0,3,3
20200315,ID,5,174,null,null,null,179,2020-03-15 20:00:00,179,16,0,0,0,3,3
20200315,NE,17,80,33,null,null,130,2020-03-15 20:00:00,97,31,0,0,0,3,3
20200313,MS,4,41,null,null,null,45,2020-03-13 20:00:00,45,28,0,0,0,3,3
20200313,NE,13,80,33,null,null,126,2020-03-13 20:00:00,93,31,0,0,0,3,3
20200312,KS,4,41,null,null,null,45,2020-03-12 20:00:00,45,20,0,0,0,3,3
20200312,MA,95,null,null,null,null,95,2020-03-12 20:00:00,95,25,0,0,0,3,3
20200312,MD,12,94,null,null,null,106,2020-03-12 20:00:00,106,24,0,0,0,3,3
20200310,MI,0,39,24,null,null,63,2020-03-10 20:00:00,39,26,0,0,3,0,3
20200310,OH,3,14,15,null,null,32,2020-03-10 20:00:00,17,39,0,0,3,0,3
20200309,PA,7,null,null,null,null,7,2020-03-09 20:00:00,7,42,0,0,0,3,3
20200309,VA,3,38,9,null,null,50,2020-03-09 20:00:00,41,51,0,0,2,1,3
20200308,DC,1,10,0,null,null,11,2020-03-08 20:00:00,11,11,0,0,2,1,3
20200307,KY,1,9,null,null,null,10,2020-03-07 21:00:00,10,21,0,0,2,1,3
20200307,NJ,4,null,1,null,null,5,2020-03-07 21:00:00,4,34,0,0,0,3,3
20200307,TX,8,null,null,null,null,8,2020-03-07 21:00:00,8,48,0,0,0,3,3
20200306,VA,0,21,10,null,null,31,2020-03-06 21:00:00,21,51,0,0,3,0,3
20200401,MP,6,null,null,null,null,6,2020-04-01 20:00:00,6,69,0,0,0,4,4
20200328,GU,55,299,null,15,1,354,2020-03-28 20:00:00,354,66,0,4,0,4,4
20200317,PR,5,13,4,null,null,22,2020-03-17 20:00:00,18,72,0,0,4,0,4
20200316,IA,22,83,null,null,null,105,2020-03-16 20:00:00,105,19,0,0,0,4,4
20200315,MS,10,84,null,null,null,94,2020-03-15 20:00:00,94,28,0,0,0,4,4
20200313,NV,11,168,null,null,null,179,2020-03-13 20:00:00,179,32,0,0,0,4,4
20200312,FL,32,301,147,null,2,480,2020-03-12 20:00:00,333,12,0,0,0,4,4
20200312,WV,0,7,1,null,null,8,2020-03-12 20:00:00,7,54,0,0,4,0,4
20200310,MT,0,15,null,null,null,15,2020-03-10 20:00:00,15,30,0,0,4,0,4
20200310,TN,7,null,null,null,null,7,2020-03-10 20:00:00,7,47,0,0,0,4,4
20200309,DC,1,14,3,null,null,18,2020-03-09 20:00:00,15,11,0,0,4,0,4
20200309,OH,3,11,5,null,null,19,2020-03-09 20:00:00,14,39,0,0,1,3,4
20200309,TX,12,null,null,null,null,12,2020-03-09 20:00:00,12,48,0,0,0,4,4
20200308,KY,1,13,null,null,null,14,2020-03-08 20:00:00,14,21,0,0,4,0,4
20200307,AK,0,12,2,null,null,14,2020-03-07 21:00:00,12,2,0,0,4,0,4
20200307,GA,6,null,null,null,null,6,2020-03-07 21:00:00,6,13,0,0,0,4,4
20200306,NH,2,20,3,null,null,25,2020-03-06 21:00:00,22,33,0,0,4,0,4
20200306,TX,5,null,null,null,null,5,2020-03-06 21:00:00,5,48,0,0,0,4,4
20200326,HI,95,4357,null,5,null,4452,2020-03-26 20:00:00,4452,15,0,-1,0,5,5
20200320,NE,32,240,null,null,0,272,2020-03-20 20:00:00,272,31,0,0,0,5,5
20200319,DE,30,36,null,null,0,66,2020-03-19 20:00:00,66,10,0,0,0,5,5
20200316,HI,7,null,null,null,null,7,2020-03-16 20:00:00,7,15,0,0,0,5,5
20200315,MD,31,94,null,null,null,125,2020-03-15 20:00:00,125,24,0,0,0,5,5
20200315,TX,56,null,null,null,null,56,2020-03-15 20:00:00,56,48,0,0,0,5,5
20200313,MD,17,94,null,null,null,111,2020-03-13 20:00:00,111,24,0,0,0,5,5
20200311,GA,22,null,null,null,null,22,2020-03-11 20:00:00,22,13,0,0,0,5,5
20200310,GA,17,null,null,null,null,17,2020-03-10 20:00:00,17,13,0,0,0,5,5
20200310,NC,7,null,null,null,null,7,2020-03-10 20:00:00,7,37,0,0,0,5,5
20200310,PA,12,null,null,null,null,12,2020-03-10 20:00:00,12,42,0,0,0,5,5
20200309,DE,0,15,3,null,null,18,2020-03-09 20:00:00,15,10,0,0,5,0,5
20200309,GA,12,null,null,null,null,12,2020-03-09 20:00:00,12,13,0,0,0,5,5
20200309,WI,1,36,null,null,null,37,2020-03-09 20:00:00,37,55,0,0,5,0,5
20200308,LA,0,5,null,null,null,5,2020-03-08 20:00:00,5,22,0,0,5,0,5
20200307,MA,13,null,null,null,null,13,2020-03-07 21:00:00,13,25,0,0,0,5,5
20200307,SC,2,8,null,null,null,10,2020-03-07 21:00:00,10,45,0,0,3,2,5
20200318,IA,29,83,null,null,null,112,2020-03-18 20:00:00,112,19,0,0,0,6,6
20200316,CT,26,125,null,null,null,151,2020-03-16 20:00:00,151,9,0,0,0,6,6
20200316,MD,37,94,null,null,null,131,2020-03-16 20:00:00,131,24,0,0,0,6,6
20200312,DC,10,20,null,null,null,30,2020-03-12 20:00:00,30,11,0,0,0,6,6
20200312,ND,1,12,14,null,null,27,2020-03-12 20:00:00,13,38,0,0,5,1,6
20200311,MT,0,21,null,null,null,21,2020-03-11 20:00:00,21,30,0,0,6,0,6
20200310,KS,1,17,21,null,null,39,2020-03-10 20:00:00,18,20,0,0,6,0,6
20200310,LA,1,11,null,null,null,12,2020-03-10 20:00:00,12,22,0,0,6,0,6
20200310,ND,0,6,2,null,null,8,2020-03-10 20:00:00,6,38,0,0,6,0,6
20200310,SD,0,11,0,null,null,11,2020-03-10 20:00:00,11,46,0,0,6,0,6
20200310,VT,1,40,null,null,null,41,2020-03-10 20:00:00,41,50,0,0,6,0,6
20200309,AR,0,12,0,null,null,12,2020-03-09 20:00:00,12,5,0,0,6,0,6
20200309,VT,1,34,null,null,null,35,2020-03-09 20:00:00,35,50,0,0,6,0,6
20200306,AZ,3,33,15,null,null,51,2020-03-06 21:00:00,36,4,0,0,5,1,6
20200306,MA,8,null,null,null,null,8,2020-03-06 21:00:00,8,25,0,0,0,6,6
